OBJECTID,CONDO_BK,CONDO_PG,BK_PG,DOC_DATE,SQUARE,SUFFIX,REC_LOT,O_LOTS,TAX_LOT,MAT_SSL,MISC,REGIME,REGIME_ID
27216,83,39,83/39,2014-09-30T00:00:00.000Z,1077,,0131,,,1077    0131,,4221,10254
27206,,,AO73380,2015-01-28T00:00:00.000Z,0095,,0001,,,0095    0001,,1987,2042
27201,,,AO73380,2015-01-28T00:00:00.000Z,1805,,0002,,,1805    0002,AO73380,1068,65
27208,83,35,83/35,2014-09-30T00:00:00.000Z,0475,,0056,,,0475    0056,,4217,10245
27204,,,AO73380,2015-01-28T00:00:00.000Z,0281,,0048,,,0281    0048,,2255,873
27212,82,24,82/24,2014-05-07T00:00:00.000Z,0938,,0055,,,0938    0055,,4188,10250
27220,83,20,83/20,2014-08-08T00:00:00.000Z,0238,,0054,,,0238    0054,,4202,10258
27223,83,40,83/40,2014-09-30T00:00:00.000Z,1084,,0063,,,1084    0063,,4222,10261
27213,85,5,85/5,2015-03-02T00:00:00.000Z,1062,,0010,,,1062    0010,,4229,10251
27205,,,AO73380,2015-01-28T00:00:00.000Z,2529,,0303,,,2529    0303,,1107,104
27224,83,42,83/42,2014-11-21T00:00:00.000Z,1085,,0034,,,1085    0034,,4232,10262
27209,82,7,82/7,2015-05-14T00:00:00.000Z,0508,,0071,,,0508    0071,,4205,10246
27857,95,50,95/50,2017-06-06T00:00:00.000Z,0151,,0175,,,0151    0175,,5560,10270
27214,83,30,83/30,2014-09-29T00:00:00.000Z,0069,,0218,,,0069    0218,,5147,10252
27539,86,30,86/30,,0132,,0012,,,0132    0012,,4258,10269
27219,84,14,84/14,2014-12-04T00:00:00.000Z,0208,,0058,,,0208    0058,,4227,10257
27210,84,18,84/18,2014-12-30T00:00:00.000Z,0542,,0089,,0829,0542    0829,,4235,10247
27215,82,19,82/19,2015-05-05T00:00:00.000Z,0097,,0062,,,0097    0062,,5138,10253
27221,84,26,84/26,2015-02-23T00:00:00.000Z,0239,,0133,,,0239    0133,,4253,10259
27538,94,3,94/3,2017-01-11T00:00:00.000Z,0104,,MANY,,0834,0104    0834,,0040,10266
27211,85,10,85/10,2015-03-12T00:00:00.000Z,2875,,1110,,,2875    1110,,5176,10248
27203,,,AO73380,2015-01-28T00:00:00.000Z,2535,,PART,,,2535    PART,AO73380,1115,112
27222,82,4,82/4,2014-04-11T00:00:00.000Z,0273,,0066,,,0273    0066,,4187,10260
27217,82,21,82/21,2014-04-21T00:00:00.000Z,0194,,0026,,,0194    0026,,4194,10255
29142,96,8,96/8,2017-06-27T00:00:00.000Z,0277,,0039,,,0277    0039,,5513,10295
29138,89,4,89/4,2016-03-04T00:00:00.000Z,0242,,0065,,,0242    0065,,4294,10291
29144,96,31,96/31,2017-08-11T00:00:00.000Z,0280,,0036,,,0280    0036,,5335,10296
29777,82,5,82/5,,0314,,0035,,,0314    0035,,4193,10303
29461,85,40,85/40,2015-05-15T00:00:00.000Z,0305,,0073,,,0305    0073,,4199,10299
29464,91,30,91/30,2016-07-01T00:00:00.000Z,0306,,0001,,,0306    0001,,5393,10302
29139,95,16,95/16,2017-04-27T00:00:00.000Z,0242,,0098,,,0242    0098,,5568,10292
29459,86,40,86/40,2015-08-05T00:00:00.000Z,0303,,0058,,,0303    0058,,4254,10298
29462,92,50,92/50,2017-02-10T00:00:00.000Z,0305,,0050,,,0305    0050,,5460,10300
29143,92,16,92/16,2016-09-01T00:00:00.000Z,0280,,0036,,,0280    0036,,5335,10296
29460,82,17,82/17,2014-08-04T00:00:00.000Z,0305,,0073,,,0305    0073,,4199,10299
29458,85,23,85/23,2015-03-31T00:00:00.000Z,0303,,0058,,,0303    0058,,4254,10298
29140,91,9,91/9,2016-06-14T00:00:00.000Z,0275,,0050,,,0275    0050,,5376,10293
29141,95,47,95/47,2017-05-24T00:00:00.000Z,0277,,0001,,0814,0277    0814,,5557,10294
29463,86,47,86/47,2016-02-02T00:00:00.000Z,0306,,0007,,,0306    0007,,4320,10301
29457,94,23,94/23,2017-04-19T00:00:00.000Z,0302,,0086,,,0302    0086,,5545,10297
29778,90,20,90/20,,0314,,0036,,,0314    0036,,4321,10304
29137,95,46,95/46,,0241,,0131,,,0241    0131,,5556,10290
28510,91,20,91/20,2016-07-01T00:00:00.000Z,0207,,0091,,0821,0207    0821,,5397,10286
28818,94,8,94/8,2017-03-31T00:00:00.000Z,0235,,0159,,,0235    0159,,5494,10288
28498,92,43,92/43,2016-09-29T00:00:00.000Z,0156,,0046,,,0156    0046,,5287,10274
28508,91,28,91/28,2016-08-17T00:00:00.000Z,0206,,0020,,,0206    0020,,5734,10284
28497,88,2,88/2,2015-11-04T00:00:00.000Z,0155,,0125,,,0155    0125,,4311,10273
28819,96,46,96/46,2017-08-22T00:00:00.000Z,0239,,0029,,,0239    0029,,5537,10289
28502,90,48,90/48,2016-06-08T00:00:00.000Z,0186,,0039,,,0186    0039,,5340,10278
28512,97,29,97/29,,0234,,0165,,,0234    0165,,5613,11056
28511,86,1,86/1,2015-07-06T00:00:00.000Z,0210,,0130,,0838,0210    0838,,2455,1060
28500,93,8,93/8,2016-11-04T00:00:00.000Z,0175,,0021,,,0175    0021,,5443,10276
28178,96,18,96/18,2017-11-09T00:00:00.000Z,0152,,0076,,,0152    0076,,5517,10272
28506,88,23,88/23,2016-01-19T00:00:00.000Z,0202,,0084,7000,0831,0202    0831,,4295,10282
28505,96,32,96/32,2017-07-14T00:00:00.000Z,0194,,0027,,,0194    0027,,5530,10281
28509,94,18,94/18,2017-03-21T00:00:00.000Z,0206,,0157,,,0206    0157,,5310,10285
28507,95,38,95/38,2017-06-27T00:00:00.000Z,0205,,0051,,0832,0205    0832,,5552,10283
28499,88,35,88/35,2016-03-03T00:00:00.000Z,0162,,0099,7000,,0162    7000,,5252,10275
28503,92,20,92/20,2016-09-06T00:00:00.000Z,0193,,0089,,,0193    0089,,5330,10279
28817,89,42,89/42,2016-05-03T00:00:00.000Z,0235,,0155,,,0235    0155,,5345,10287
28504,85,26,85/26,2015-04-10T00:00:00.000Z,0194,,0074,,,0194    0074,,4263,10280
28501,91,35,91/35,2016-07-21T00:00:00.000Z,0178,,0035,,,0178    0035,,5383,10277
28177,99,49,99/49,2018-03-14T00:00:00.000Z,0151,,0202,,,0151    0202,,5732,10271
32343,85,39,85/39,2015-05-10T00:00:00.000Z,0510,,0037,,,0510    0037,,4259,10348
32346,86,6,86/6,2015-06-04T00:00:00.000Z,0515,N,0064,,,0515N   0064,,4278,10351
32350,93,26,93/26,2016-11-29T00:00:00.000Z,0521,,0044,,,0521    0044,,5300,10353
32363,87,47,87/47,2015-10-30T00:00:00.000Z,0614,,0068,,,0614    0068,,4309,10363
32356,84,37,84/37,2014-06-13T00:00:00.000Z,0552,,0136,,,0552    0136,,4239,10357
32357,96,14,96/14,2017-06-23T00:00:00.000Z,0552,,0093,,,0552    0093,,5524,10358
32017,94,17,94/17,2017-02-02T00:00:00.000Z,5945,,0031,,,5945    0816,,1334,3036
32359,83,12,83/12,2014-09-30T00:00:00.000Z,0553,,0141,,,0553    0141,,4219,10360
32342,81,27,81/27,2014-01-17T00:00:00.000Z,0509,E,0080,,,0509E   0080,,4176,10347
32352,90,35,90/35,2016-05-20T00:00:00.000Z,0523,,0028,,,0523    0028,,5359,10354
32347,87,31,87/31,2015-09-29T00:00:00.000Z,0516,,0062,,0894,0516    0894,,4289,10352
32360,90,34,90/34,2016-06-20T00:00:00.000Z,0553,,0142,,,0553    0142,,5407,10361
32657,94,5,94/5,2017-01-26T00:00:00.000Z,0614,,0070,,,0614    0070,,5471,10364
32341,85,2,85/2,2015-04-08T00:00:00.000Z,0509,,0191,,,0509    0191,,4243,10346
32978,93,40,93/40,2017-01-04T00:00:00.000Z,0697,N,0075,,,0697N   0802,,5430,10373
32979,93,40,93/40,2017-01-04T00:00:00.000Z,0697,N,0075,,,0697N   0803,,5430,10373
32977,95,23,95/23,2017-09-26T00:00:00.000Z,0673,,0035,,,0673    0844,,5512,10372
32339,92,10,92/10,2016-08-23T00:00:00.000Z,0508,,0009,,,0508N   0814,,5319,10345
32664,89,32,89/32,2016-03-02T00:00:00.000Z,0617,,0035,,,0617    0035,,4316,10371
32658,96,42,96/42,2017-08-29T00:00:00.000Z,0614,,0115,,,0614    0115,,5582,10365
32337,90,43,90/43,2016-06-27T00:00:00.000Z,0484,,0048,,,0484    0048,,5364,10343
32349,92,28,92/28,2016-09-26T00:00:00.000Z,0521,,0045,,,0521    0045,,5300,10353
32660,85,27,85/27,2015-03-30T00:00:00.000Z,0615,,0235,,,0615    0235,,4246,10367
32661,88,3,88/3,2015-11-10T00:00:00.000Z,0615,,0278,,,0615    0278,,4312,10368
32354,69,38,69/38,2008-12-05T00:00:00.000Z,0528,,0031,,,0528    0031,,2871,1574
32344,90,10,90/10,2016-06-02T00:00:00.000Z,0513,,0157,,,0513    0157,,5348,10349
32345,84,21,84/21,2014-12-23T00:00:00.000Z,0514,,0090,,,0514    0090,,4241,10350
32663,87,7,87/7,2015-08-31T00:00:00.000Z,0617,,0136,,,0617    0136,,4276,10370
32358,96,23,96/23,2017-09-29T00:00:00.000Z,0552,,0060,,,0552    0060,,5579,10359
32353,88,14,88/14,2016-01-08T00:00:00.000Z,0524,,0004,,,0524    0004,,4306,10355
32361,91,34,91/34,2016-07-01T00:00:00.000Z,0553,,0142,,,0553    0142,,5407,10361
32362,92,37,92/37,2016-09-30T00:00:00.000Z,0555,,0081,,,0555    0081,,5505,10362
32351,93,26,93/26,2016-11-29T00:00:00.000Z,0521,,0045,,,0521    0045,,5300,10353
32355,82,40,82/40,2014-06-20T00:00:00.000Z,0552,,0131,,,0552    0131,,4203,10356
32662,83,28,83/28,2014-09-22T00:00:00.000Z,0617,,0078,,,0617    0078,,4212,10369
32338,89,6,89/6,,0508,N,0016,,,0508N   0016,,4314,10344
32340,85,2,85/2,2015-04-08T00:00:00.000Z,0509,,0190,,,0509    0190,,4243,10346
32659,84,6,84/6,2015-03-13T00:00:00.000Z,0615,,0062,,,0615    0062,,4251,10366
32348,92,28,92/28,2016-09-26T00:00:00.000Z,0521,,0044,,,0521    0044,,5300,10353
31378,97,4,97/4,2017-08-31T00:00:00.000Z,0441,,0099,,,0441    0099,,2541,3053
31702,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",,0473    7043,,5521,10334
31713,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7067,7068",,0473    7066,,5521,10334
31703,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",,0473    7047,,5521,10334
31727,84,15,84/15,2015-03-24T00:00:00.000Z,0753,,0185,,,0753    0185,,4256,10375
31719,82,9,82/9,2014-03-27T00:00:00.000Z,0477,,0023,,,0477    0023,,4200,10337
31712,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7066,7067,7068",,0473    7061,,5521,10334
31716,100,26,100/26,2018-04-13T00:00:00.000Z,0473,,0088,,,0473    0088,,5521,10334
31380,95,44,95/44,2017-08-31T00:00:00.000Z,0444,,0193,,,0444    0193,,5599,10331
31717,93,44,93/44,2017-03-14T00:00:00.000Z,0475,,0041,,,0475    0041,,5477,10335
31718,92,40,92/40,2016-10-17T00:00:00.000Z,0476,,0011,,,0476    0011,,2549,10336
31384,3873,,3873-H,2017-06-08T00:00:00.000Z,0459,,0018,"2148,2149,2150",,0459    0018,,3038,1416
31377,81,23,81/23,2014-03-19T00:00:00.000Z,0441,,0099,"2012,2013",,0441    0099,,2541,3053
31724,83,5,83/5,2014-07-10T00:00:00.000Z,0482,,0089,,0808,0482    0808,,4190,10340
31699,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",0915,0473    0915,,5521,10334
31381,83,23,83/23,2014-09-18T00:00:00.000Z,0451,,0033,,,0451    0033,,4218,10332
31057,85,14,85/14,2015-03-31T00:00:00.000Z,0416,,0031,,,0416    0031,,4252,10328
31700,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",,0473    7040,,5521,10334
31721,92,29,92/29,2016-09-27T00:00:00.000Z,0478,,0056,"0057,0058",,0478    0056,,5328,10339
31715,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067",,0473    7068,,5521,10334
31701,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",,0473    7041,,5521,10334
31714,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7068",,0473    7067,,5521,10334
31707,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7054,7055,7059,7060,7061,7066,7067,7068",,0473    7052,,5521,10334
31711,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7061,7066,7067,7068",,0473    7060,,5521,10334
31706,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7052,7054,7055,7059,7060,7061,7066,7067,7068",,0473    7051,,5521,10334
31709,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7059,7060,7061,7066,7067,7068",,0473    7055,,5521,10334
31726,97,22,97/22,2017-09-29T00:00:00.000Z,0482,,0095,,,0482    0095,,5617,10342
31382,3863,,3863-B,2014-02-06T00:00:00.000Z,0459,,0018,"2075,2076",,0459    0018,,3038,1416
31722,92,29,92/29,2016-09-27T00:00:00.000Z,0478,,0057,"0056,0058",,0478    0057,,5328,10339
31705,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",,0473    7050,,5521,10334
31698,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",0913,0473    0913,,5521,10334
31723,92,29,92/29,2016-09-27T00:00:00.000Z,0478,,0058,"0056,0057",,0478    0058,,5328,10339
31385,91,21,91/21,2016-07-01T00:00:00.000Z,0473,,0090,,0885,0473    0885,,5388,10333
31720,86,3,86/3,2015-05-15T00:00:00.000Z,0478,,0059,,,0478    0059,,4284,10338
31697,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",0912,0473    0912,,5521,10334
31379,91,12,91/12,2016-09-19T00:00:00.000Z,0442,,0122,,,0442    0122,,5316,10330
31708,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7055,7059,7060,7061,7066,7067,7068",,0473    7054,,5521,10334
31725,90,37,90/37,2016-05-18T00:00:00.000Z,0482,,0079,,,0482    0079,,5358,10341
31704,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7050,7051,7052,7054,7055,7059,7060,7061,7066,7067,7068",,0473    7048,,5521,10334
31058,88,17,88/17,2015-11-17T00:00:00.000Z,0417,,0034,,,0417    0034,,4307,10329
31383,3863,,3863-C,2014-02-06T00:00:00.000Z,0459,,0018,"2125,2126",,0459    0018,,3038,1416
31710,96,24,96/24,2017-06-28T00:00:00.000Z,0473,,0088,"0912,0913,0915,7040,7041,7043,7047,7048,7050,7051,7052,7054,7055,7060,7061,7066,7067,7068",,0473    7059,,5521,10334
33938,87,18,87/18,2015-09-29T00:00:00.000Z,0775,,0050,,,0775    0050,,4292,10380
33297,95,36,95/36,2017-04-26T00:00:00.000Z,0750,,0160,,,0750    0160,,5565,10374
33941,86,37,86/37,2015-08-31T00:00:00.000Z,0808,,0081,,,0808    0081,,4269,10383
33619,83,47,83/47,2014-11-03T00:00:00.000Z,0773,,0214,,,0773    0214,,4229,10378
33937,84,16,84/16,2014-12-30T00:00:00.000Z,0775,,0052,,,0775    0052,,4224,10379
33617,93,46,93/46,,0769,,0022,,,0769    0022,,5424,10376
33618,89,3,89/3,2016-02-04T00:00:00.000Z,0771,,0011,,,0771    0011,,3259,10377
33939,88,9,88/9,2015-12-17T00:00:00.000Z,0776,,0012,,,0776    0012,,4315,10381
33940,88,48,88/48,2016-02-29T00:00:00.000Z,0777,,0091,,,0777    0091,,4299,10382
34580,86,20,86/20,2015-06-24T00:00:00.000Z,0855,,0198,,,0855    0198,,4273,10392
34583,94,39,94/39,2017-03-31T00:00:00.000Z,0864,,0079,,,0864    0079,,5495,10395
34262,93,48,93/48,2017-01-30T00:00:00.000Z,0829,,0025,,,0829    0025,,5426,10388
34258,82,14,82/14,2014-07-14T00:00:00.000Z,0829,,0075,0074,,0829    0075,,4198,10385
34899,93,34,93/34,2016-12-23T00:00:00.000Z,0887,,0087,,,0887    0087,,5420,10400
34902,84,48,84/48,2015-02-23T00:00:00.000Z,0891,,0086,,,0891    0086,,4245,10403
34261,90,49,90/49,2016-06-03T00:00:00.000Z,0829,,0055,,,0829    0055,,5368,10387
34897,92,38,92/38,2016-09-30T00:00:00.000Z,0886,,0049,,,0886    0049,,5338,10398
34903,95,2,95/2,2017-04-26T00:00:00.000Z,0910,,0015,0016,,0910    0813,,5549,10404
34578,94,4,94/4,2017-01-26T00:00:00.000Z,0832,,0053,,,0832    0053,,5470,10390
34257,97,26,97/26,2017-09-26T00:00:00.000Z,0822,,0043,,,0822    0043,,5619,10384
34585,81,11,81/11,2013-12-19T00:00:00.000Z,0882,,0078,,,0882    0078,,4215,10397
34904,93,30,93/30,2016-12-21T00:00:00.000Z,0916,,0081,,,0916    0081,,5416,10405
34901,84,49,84/49,2015-02-23T00:00:00.000Z,0891,,0085,,,0891    0085,,4244,10402
34586,96,13,96/13,2017-06-21T00:00:00.000Z,0882,,0078,,,0882    0078,,4215,10397
34259,82,14,82/14,2014-07-14T00:00:00.000Z,0829,,0074,0075,,0829    0074,,4198,10385
34584,86,34,86/34,2015-12-31T00:00:00.000Z,0875,,0043,,,0875    0043,,4257,10396
34900,84,50,84/50,2015-02-23T00:00:00.000Z,0891,,0084,,,0891    0084,,4247,10401
34577,82,32,82/32,2014-10-22T00:00:00.000Z,0831,,0024,,,0831    0024,,4231,10389
34581,89,44,89/44,2016-03-11T00:00:00.000Z,0855,,0356,,,0855    0356,,4274,10393
34260,90,24,90/24,2016-03-31T00:00:00.000Z,0829,,0076,,,0829    0076,,5351,10386
34582,90,45,90/45,2016-09-22T00:00:00.000Z,0857,,0019,,,0857    0119,,5336,10394
34898,87,49,87/49,2015-09-24T00:00:00.000Z,0887,,0082,,,0887    0082,,4285,10399
34579,91,31,91/31,2016-07-14T00:00:00.000Z,0834,,0095,,,0834    0095,,5394,10391
36818,85,17,85/17,2015-08-31T00:00:00.000Z,1112,,0160,,,1112    0160,,4268,10463
36510,83,24,83/24,2014-09-11T00:00:00.000Z,1111,,0054,,,1111    0054,,4223,10461
36819,84,36,84/36,2015-03-02T00:00:00.000Z,1113,,0060,,,1113    0060,,4248,10464
36178,85,6,85/6,2015-03-24T00:00:00.000Z,1085,,0074,,,1085    0074,,4250,10448
36499,88,11,88/11,2015-10-29T00:00:00.000Z,1087,,0107,,,1087    0107,,4308,10451
36507,95,30,95/30,2017-06-21T00:00:00.000Z,1098,,0121,,,1098    0121,,5577,10458
36497,84,35,84/35,2015-02-11T00:00:00.000Z,1087,,0069,,,1087    0069,,4238,10449
36822,90,30,90/30,2016-04-22T00:00:00.000Z,1125,,0019,,,1125    0019,,5354,10467
36830,86,4,86/4,2015-05-20T00:00:00.000Z,1300,,0320,,,1300    0320,,4282,10475
36500,84,17,84/17,2015-01-07T00:00:00.000Z,1090,,0066,,,1090    0066,,4242,10452
36828,83,38,83/38,2014-12-23T00:00:00.000Z,1279,,0232,,,1279    0232,,4226,10473
36827,90,26,90/26,2017-03-28T00:00:00.000Z,1236,,0165,,,1236    0165,,5502,10472
36508,94,15,94/15,2017-01-24T00:00:00.000Z,1100,,0096,,,1100    0096,,5449,10459
36824,84,34,84/34,2015-02-10T00:00:00.000Z,1188,,0122,,,1188    0122,,4236,10469
36504,82,49,82/49,2014-07-14T00:00:00.000Z,1098,,0143,,,1098    0143,,4196,10455
36825,83,45,83/45,,1189,,0089,,0837,1189    0837,,4234,10470
36826,88,49,88/49,,1209,,0065,,,1209    0065,,5291,10471
36498,86,23,86/23,2015-07-23T00:00:00.000Z,1087,,0048,,,1087    0048,,4272,10450
36829,94,13,94/13,2016-02-17T00:00:00.000Z,1296,E,0329,,,1296E   0329,,5452,10474
36505,88,42,88/42,2015-12-16T00:00:00.000Z,1098,,0070,,,1098    0070,,4304,10456
36177,88,29,88/29,2016-02-24T00:00:00.000Z,1084,,0064,,<Null>,1084    0064,,4318,10447
36506,89,43,89/43,2016-05-20T00:00:00.000Z,1098,,0078,,,1098    0078,,5346,10457
36817,92,36,,2016-09-22T00:00:00.000Z,1111,,0085,,,1111    0085,,4279,10462
36502,85,12,85/12,2015-03-09T00:00:00.000Z,1090,,0065,,,1090    0065,,4233,10453
36501,84,30,84/30,2015-02-28T00:00:00.000Z,1090,,0065,,,1090    0065,,4233,10453
36509,96,20,96/20,2017-07-26T00:00:00.000Z,1100,,0076,,,1100    0076,,5518,10460
36823,95,32,95/32,2017-05-15T00:00:00.000Z,1125,,0030,,,1125    0030,,5561,10468
36511,84,22,84/22,2015-01-13T00:00:00.000Z,1111,,0054,,,1111    0054,,4223,10461
36821,88,32,88/32,2016-02-12T00:00:00.000Z,1118,,0025,,,1118    0025,,5246,10466
36503,86,27,86/27,2015-07-15T00:00:00.000Z,1097,,0046,,,1097    0046,,4275,10454
36820,88,27,88/27,,1118,,0026,,,1118    0026,,4305,10465
35867,84,9,84/9,,1920,N,0003,"0800,0802,0803,7001",0801,1920N   0801,,5254,10490
35861,92,26,92/26,2016-09-27T00:00:00.000Z,1077,,0132,,,1077    0132,,5326,10442
35223,93,27,93/27,2016-11-22T00:00:00.000Z,0933,,0011,,,0933    0011,,5413,10411
35545,87,9,87/9,2015-09-09T00:00:00.000Z,1047,,0080,,,1047    0080,,4270,10431
35548,81,41,81/41,2015-02-12T00:00:00.000Z,1051,,0199,,,1051    0199,,4240,10434
35859,82,44,82/44,2014-06-23T00:00:00.000Z,1072,S,0040,,,1072S   0040,,4208,10440
35224,88,46,88/46,2016-03-01T00:00:00.000Z,0957,,0023,,,0957    0023,,4300,10412
35865,92,49,92/49,2016-09-27T00:00:00.000Z,1083,,0067,,,1083    0067,,5331,10446
35537,80,35,85/35,2015-05-13T00:00:00.000Z,1026,,0180,,,1026    0180,,4260,10423
35870,84,9,84/9,,1920,N,0003,"0800,0801,0802",7001,1920N   7001,,5254,10490
35218,86,42,86/42,2015-09-30T00:00:00.000Z,0931,,0002,,,0931    0002,,4286,10407
35549,83,26,83/26,2014-09-11T00:00:00.000Z,1053,N,0050,,,1053N   0050,,4192,10435
35857,90,19,90/19,2016-03-30T00:00:00.000Z,1066,,0050,,,1066    0050,,4319,10438
35539,86,13,86/13,2015-07-24T00:00:00.000Z,1028,,0195,,,1028    0195,,4271,10425
35866,84,9,84/9,,1920,N,0003,"0801,0802,0803,7001",0800,1920N   0800,,5254,10490
35550,96,45,96/45,2017-08-31T00:00:00.000Z,1060,,0027,,,1060    0027,,5588,10436
35552,80,38,80/38,2013-11-26T00:00:00.000Z,1065,,0144,,,1065    0144,,4175,10437
35869,84,9,84/9,,1920,N,0003,"0800,0801,0802,7001",0803,1920N   0803,,5254,10490
35243,84,5,84/5,2015-01-30T00:00:00.000Z,1020,,0088,,,1020    0088,,4228,10422
35234,94,22,94/22,2017-03-31T00:00:00.000Z,0973,,0064,,,0973    0064,,5504,10414
35546,92,42,92/42,2016-09-30T00:00:00.000Z,1047,,0104,,,1047    0104,,5339,10432
35551,80,38,80/38,2013-11-26T00:00:00.000Z,1065,,0143,,,1065    0143,,4175,10437
35237,82,29,82/29,2014-09-18T00:00:00.000Z,1002,,0090,,,1002    0090,,4209,10417
35239,90,31,90/31,2016-05-26T00:00:00.000Z,1002,,0118,,,1002    0118,,5355,10419
35219,86,43,86/43,2015-09-30T00:00:00.000Z,0931,,0003,,,0931    0003,,4288,10408
35863,86,44,86/44,2015-08-04T00:00:00.000Z,1082,,0068,,,1082    0068,,4280,10444
35547,96,19,96/19,2017-09-05T00:00:00.000Z,1047,,0068,,,1047    0068,,5596,10433
35858,92,35,92/35,2016-09-30T00:00:00.000Z,1066,,0027,,,1066    0027,,5308,10439
35864,87,50,87/50,2015-10-21T00:00:00.000Z,1083,,0023,,,1083    0023,,4310,10445
35860,94,20,94/20,2017-02-09T00:00:00.000Z,1073,,0022,,,1073    0022,,5456,10441
35236,89,46,89/46,2016-02-18T00:00:00.000Z,0995,,0089,,,0995    0089,,4317,10416
35538,86,28,86/28,2015-07-29T00:00:00.000Z,1027,,0165,,,1027    0165,,4261,10424
35233,94,24,94/24,2017-03-24T00:00:00.000Z,0973,,0070,,,0973    0070,,5487,10413
35862,94,51,94/51,2017-03-08T00:00:00.000Z,1078,,0054,,,1078    0054,,5478,10443
35238,90,28,90/28,2016-05-27T00:00:00.000Z,1002,,0120,,,1002    0120,,5353,10418
35540,88,5,88/5,2015-11-03T00:00:00.000Z,1028,,0163,,,1028    0163,,4313,10426
35222,84,44,84/44,2015-02-12T00:00:00.000Z,0933,,0048,,,0933    0048,,4237,10410
35240,91,5,91/5,2016-06-03T00:00:00.000Z,1002,,0119,,,1002    0119,,5373,10420
35220,91,4,91/4,2016-06-03T00:00:00.000Z,0932,,0007,,,0932    0007,,5372,10409
35868,84,9,84/9,,1920,N,0003,"0800,0801,0803,7001",0802,1920N   0802,,5254,10490
35544,87,27,87/27,,1046,,0019,,,1046    0019,,4291,10430
35235,87,38,87/38,2015-11-03T00:00:00.000Z,0982,,0068,,,0982    0068,,4303,10415
35553,80,38,80/38,2013-11-26T00:00:00.000Z,1065,,0145,,,1065    0145,,4175,10437
35217,96,16,96/16,2017-07-28T00:00:00.000Z,0931,,0026,,,0931    0026,,5526,10406
35241,92,14,92/14,2016-08-16T00:00:00.000Z,1002,,0089,,,1002    0089,,5333,10421
35542,82,42,82/42,2014-08-11T00:00:00.000Z,1033,,0056,,0838,1033    0838,,4195,10428
35221,91,48,91/48,2016-09-01T00:00:00.000Z,0932,,0007,,,0932    0007,,5372,10409
35543,85,41,85/41,2015-05-14T00:00:00.000Z,1046,,0118,,,1046    0118,,4267,10429
35242,84,5,84/5,2015-01-30T00:00:00.000Z,1020,,0087,,,1020    0087,,4228,10422
